Notes,Year,Year Code,Month,Month Code,State,State Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,% of Total Deaths
,2009,2009,"Oct., 2009",2009/10,Colorado,8,274,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Connecticut,9,229,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Delaware,10,62,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,District of Columbia,11,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Florida,12,1211,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2009,2009,"Oct., 2009",2009/10,Georgia,13,439,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Hawaii,15,50,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Idaho,16,77,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Illinois,17,678,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Indiana,18,399,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Iowa,19,151,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Kansas,20,107,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Kentucky,21,210,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Louisiana,22,221,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Maine,23,67,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Maryland,24,340,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Massachusetts,25,406,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Michigan,26,545,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Minnesota,27,188,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Mississippi,28,100,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Missouri,29,335,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Montana,30,28,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Nebraska,31,76,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Nevada,32,152,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,New Hampshire,33,55,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,New Jersey,34,453,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,New Mexico,35,97,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,New York,36,976,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,North Carolina,37,485,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,North Dakota,38,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Ohio,39,706,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Oklahoma,40,196,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Oregon,41,191,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Pennsylvania,42,897,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Rhode Island,44,64,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,South Carolina,45,265,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,South Dakota,46,30,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Tennessee,47,383,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Texas,48,1067,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Utah,49,79,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Vermont,50,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Virginia,51,369,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Washington,53,353,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,West Virginia,54,97,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Wisconsin,55,258,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Oct., 2009",2009/10,Wyoming,56,25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Alabama,1,259,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Alaska,2,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Arizona,4,348,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Arkansas,5,153,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,California,6,1898,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2009,2009,"Nov., 2009",2009/11,Colorado,8,224,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Connecticut,9,257,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Delaware,10,56,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,District of Columbia,11,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Florida,12,1161,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2009,2009,"Nov., 2009",2009/11,Georgia,13,411,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Hawaii,15,46,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Idaho,16,63,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Illinois,17,672,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Indiana,18,354,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Iowa,19,124,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Kansas,20,116,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Kentucky,21,191,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Louisiana,22,220,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Maine,23,68,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Maryland,24,317,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Massachusetts,25,419,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Michigan,26,589,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Minnesota,27,201,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Mississippi,28,82,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Missouri,29,333,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Montana,30,23,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Nebraska,31,72,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Nevada,32,159,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,New Hampshire,33,53,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,New Jersey,34,467,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,New Mexico,35,78,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,New York,36,1029,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,North Carolina,37,422,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,North Dakota,38,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Ohio,39,759,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Oklahoma,40,200,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Oregon,41,204,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Pennsylvania,42,869,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Rhode Island,44,52,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,South Carolina,45,283,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,South Dakota,46,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Tennessee,47,353,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Texas,48,1027,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Utah,49,90,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Vermont,50,Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,2009,2009,"Nov., 2009",2009/11,Virginia,51,383,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Washington,53,329,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,West Virginia,54,125,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Wisconsin,55,265,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Nov., 2009",2009/11,Wyoming,56,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Alabama,1,332,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Alaska,2,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Arizona,4,366,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Arkansas,5,147,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,California,6,2072,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2009,2009,"Dec., 2009",2009/12,Colorado,8,257,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Connecticut,9,230,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Delaware,10,49,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,District of Columbia,11,30,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Florida,12,1255,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2009,2009,"Dec., 2009",2009/12,Georgia,13,465,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Hawaii,15,48,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Idaho,16,72,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Illinois,17,692,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Indiana,18,393,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Iowa,19,148,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Kansas,20,121,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Kentucky,21,228,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Louisiana,22,266,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Maine,23,53,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Maryland,24,283,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Massachusetts,25,440,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Michigan,26,575,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Minnesota,27,179,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Mississippi,28,97,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Missouri,29,353,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Montana,30,26,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Nebraska,31,60,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Nevada,32,181,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,New Hampshire,33,41,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,New Jersey,34,534,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,New Mexico,35,80,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,New York,36,1078,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,North Carolina,37,462,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,North Dakota,38,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Ohio,39,725,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Oklahoma,40,201,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Oregon,41,201,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Pennsylvania,42,871,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Rhode Island,44,77,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,South Carolina,45,279,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,South Dakota,46,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Tennessee,47,378,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Texas,48,1120,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2009,2009,"Dec., 2009",2009/12,Utah,49,101,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Vermont,50,Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,2009,2009,"Dec., 2009",2009/12,Virginia,51,415,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Washington,53,338,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,West Virginia,54,134,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Wisconsin,55,240,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2009,2009,"Dec., 2009",2009/12,Wyoming,56,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Alabama,1,352,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Alaska,2,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Arizona,4,418,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Arkansas,5,157,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,California,6,2181,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2010,2010,"Jan., 2010",2010/01,Colorado,8,280,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Connecticut,9,236,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Delaware,10,69,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,District of Columbia,11,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Florida,12,1461,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2010,2010,"Jan., 2010",2010/01,Georgia,13,564,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Hawaii,15,57,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Idaho,16,78,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Illinois,17,717,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Indiana,18,416,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Iowa,19,120,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Kansas,20,150,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Kentucky,21,241,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Louisiana,22,306,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Maine,23,72,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Maryland,24,333,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Massachusetts,25,427,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Michigan,26,571,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Minnesota,27,198,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Mississippi,28,112,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Missouri,29,367,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2010,2010,"Jan., 2010",2010/01,Montana,30,27,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
